"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
101	3.300759e+01	6.808697e+00	0.000000e+00	6.129649e-01	-7.901102e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.901102e-01	6.129649e-01	0.000000e+00
102	3.323621e+01	6.514009e+00	0.000000e+00	6.266063e-01	-7.793360e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.793360e-01	6.266063e-01	0.000000e+00
103	3.346991e+01	6.223340e+00	0.000000e+00	6.405507e-01	-7.679159e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.679159e-01	6.405507e-01	0.000000e+00
104	3.370882e+01	5.936930e+00	0.000000e+00	6.547833e-01	-7.558167e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.558167e-01	6.547833e-01	0.000000e+00
105	3.395303e+01	5.655032e+00	0.000000e+00	6.692737e-01	-7.430160e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.430160e-01	6.692737e-01	0.000000e+00
106	3.420265e+01	5.377909e+00	0.000000e+00	6.839911e-01	-7.294903e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.294903e-01	6.839911e-01	0.000000e+00
107	3.445776e+01	5.105831e+00	0.000000e+00	6.988982e-01	-7.152212e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.152212e-01	6.988982e-01	0.000000e+00
108	3.471843e+01	4.839074e+00	0.000000e+00	7.139458e-01	-7.002010e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	7.002010e-01	7.139458e-01	0.000000e+00
109	3.498471e+01	4.577920e+00	0.000000e+00	7.290788e-01	-6.844298e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.844298e-01	7.290788e-01	0.000000e+00
110	3.525664e+01	4.322648e+00	0.000000e+00	7.442349e-01	-6.679179e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.679179e-01	7.442349e-01	0.000000e+00
111	3.553421e+01	4.073534e+00	0.000000e+00	7.593432e-01	-6.506903e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.506903e-01	7.593432e-01	0.000000e+00
112	3.581743e+01	3.830846e+00	0.000000e+00	7.743204e-01	-6.327938e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.327938e-01	7.743204e-01	0.000000e+00
113	3.610623e+01	3.594832e+00	0.000000e+00	7.890840e-01	-6.142853e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	6.142853e-01	7.890840e-01	0.000000e+00
114	3.640053e+01	3.365722e+00	0.000000e+00	8.035380e-01	-5.952535e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	5.952535e-01	8.035380e-01	0.000000e+00
115	3.670023e+01	3.143710e+00	0.000000e+00	8.175849e-01	-5.758081e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	5.758081e-01	8.175849e-01	0.000000e+00
116	3.700516e+01	2.928951e+00	0.000000e+00	8.311270e-01	-5.560826e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	5.560826e-01	8.311270e-01	0.000000e+00
117	3.731515e+01	2.721548e+00	0.000000e+00	8.440612e-01	-5.362468e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	5.362468e-01	8.440612e-01	0.000000e+00
118	3.762996e+01	2.521544e+00	0.000000e+00	8.562900e-01	-5.164953e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	5.164953e-01	8.562900e-01	0.000000e+00
119	3.794933e+01	2.328906e+00	0.000000e+00	8.677191e-01	-4.970548e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.970548e-01	8.677191e-01	0.000000e+00
120	3.827296e+01	2.143519e+00	0.000000e+00	8.782585e-01	-4.781862e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.781862e-01	8.782585e-01	0.000000e+00
